session_ts,headline_count,sent_compound_mean
2016-08-30 00:00:00+00:00,3,0.23653333333333335
2016-08-31 00:00:00+00:00,5,0.12738
2016-09-01 00:00:00+00:00,4,0.123475
2016-09-02 00:00:00+00:00,11,0.15813636363636363
2016-09-06 00:00:00+00:00,2,-0.21075
2016-09-07 00:00:00+00:00,5,-0.16032000000000002
2016-09-08 00:00:00+00:00,3,0.31139999999999995
2016-09-09 00:00:00+00:00,10,-0.06381999999999999
2016-09-12 00:00:00+00:00,8,0.02711250000000001
2016-09-13 00:00:00+00:00,1,0.0
2016-09-14 00:00:00+00:00,1,0.0258
2016-09-15 00:00:00+00:00,3,-0.03623333333333336
2016-09-16 00:00:00+00:00,3,0.168
2016-09-19 00:00:00+00:00,5,0.09252
2016-09-20 00:00:00+00:00,4,-0.149575
2016-09-21 00:00:00+00:00,6,0.17166666666666666
2016-09-22 00:00:00+00:00,5,0.13756
2016-09-23 00:00:00+00:00,15,0.11593333333333335
2016-09-26 00:00:00+00:00,2,0.1591
2016-09-27 00:00:00+00:00,4,0.0625
2016-09-28 00:00:00+00:00,3,-0.1468
2016-09-29 00:00:00+00:00,2,0.5994
2016-09-30 00:00:00+00:00,5,0.21752
2016-10-03 00:00:00+00:00,2,0.1806
2016-10-04 00:00:00+00:00,6,0.05466666666666667
2016-10-05 00:00:00+00:00,2,0.10115
2016-10-06 00:00:00+00:00,6,0.2233166666666667
2016-10-07 00:00:00+00:00,6,-0.03771666666666667
2016-10-10 00:00:00+00:00,12,0.04121666666666667
2016-10-11 00:00:00+00:00,4,-0.175
2016-10-13 00:00:00+00:00,5,-0.10533999999999999
2016-10-14 00:00:00+00:00,4,0.191225
2016-10-17 00:00:00+00:00,15,-0.11818
2016-10-18 00:00:00+00:00,6,0.3115833333333333
2016-10-19 00:00:00+00:00,4,0.00645
2016-10-20 00:00:00+00:00,3,0.355
2016-10-21 00:00:00+00:00,6,-0.08578333333333334
2016-10-25 00:00:00+00:00,1,0.7906
2016-10-26 00:00:00+00:00,1,0.2732
2016-10-27 00:00:00+00:00,5,-0.014960000000000006
2016-10-28 00:00:00+00:00,6,-0.03483333333333335
2016-10-31 00:00:00+00:00,4,0.068975
2016-11-01 00:00:00+00:00,8,0.222225
2016-11-02 00:00:00+00:00,6,-0.03011666666666667
2016-11-03 00:00:00+00:00,3,0.04786666666666669
2016-11-04 00:00:00+00:00,9,0.028366666666666665
2016-11-07 00:00:00+00:00,4,0.0
2016-11-08 00:00:00+00:00,2,0.0386
2016-11-09 00:00:00+00:00,2,0.05510000000000004
2016-11-10 00:00:00+00:00,7,-0.1127
2016-11-11 00:00:00+00:00,4,0.203025
2016-11-14 00:00:00+00:00,1,0.0
2016-11-15 00:00:00+00:00,9,-0.02147777777777778
2016-11-16 00:00:00+00:00,5,-0.05792000000000001
2016-11-17 00:00:00+00:00,2,-0.32985
2016-11-18 00:00:00+00:00,7,0.2673142857142857
2016-11-21 00:00:00+00:00,3,0.13396666666666665
2016-11-22 00:00:00+00:00,10,0.07976000000000001
2016-11-23 00:00:00+00:00,5,0.01032
2016-11-25 00:00:00+00:00,4,-0.135575
2016-11-29 00:00:00+00:00,3,0.0
2016-11-30 00:00:00+00:00,6,0.15915
2016-12-01 00:00:00+00:00,3,0.2547333333333333
