session_ts,headline_count,sent_compound_mean
2016-05-23 00:00:00+00:00,4,0.009750000000000009
2016-05-24 00:00:00+00:00,1,-0.2732
2016-05-25 00:00:00+00:00,3,0.027099999999999996
2016-05-26 00:00:00+00:00,1,0.0
2016-05-27 00:00:00+00:00,4,0.14015
2016-05-31 00:00:00+00:00,1,0.0516
2016-06-01 00:00:00+00:00,2,0.0
2016-06-03 00:00:00+00:00,4,0.1259
2016-06-06 00:00:00+00:00,2,0.064
2016-06-07 00:00:00+00:00,2,0.0
2016-06-08 00:00:00+00:00,1,0.0
2016-06-09 00:00:00+00:00,4,0.0
2016-06-10 00:00:00+00:00,2,0.0
2016-06-13 00:00:00+00:00,2,-0.33185000000000003
2016-06-15 00:00:00+00:00,2,0.0
2016-06-16 00:00:00+00:00,4,-0.05135
2016-06-17 00:00:00+00:00,2,-0.172
2016-06-20 00:00:00+00:00,2,0.0
2016-06-21 00:00:00+00:00,1,0.0
2016-06-22 00:00:00+00:00,1,0.4404
2016-06-24 00:00:00+00:00,5,0.09324
2016-06-28 00:00:00+00:00,2,-0.1806
2016-06-29 00:00:00+00:00,1,0.25
2016-06-30 00:00:00+00:00,1,0.0
2016-07-01 00:00:00+00:00,2,0.0191
2016-07-05 00:00:00+00:00,2,-0.3373
2016-07-06 00:00:00+00:00,3,0.7253333333333334
2016-07-07 00:00:00+00:00,1,0.0
2016-07-08 00:00:00+00:00,2,0.2294
2016-07-11 00:00:00+00:00,5,0.20248
2016-07-12 00:00:00+00:00,7,-0.3839428571428571
2016-07-13 00:00:00+00:00,1,0.0
2016-07-14 00:00:00+00:00,1,0.0
2016-07-15 00:00:00+00:00,1,-0.5859
2016-07-18 00:00:00+00:00,1,0.0
2016-07-20 00:00:00+00:00,3,-0.45826666666666666
2016-07-21 00:00:00+00:00,4,-0.445125
2016-07-22 00:00:00+00:00,2,-0.1909
2016-07-25 00:00:00+00:00,3,0.0
2016-07-26 00:00:00+00:00,4,-0.0935
2016-07-27 00:00:00+00:00,1,0.0
2016-07-28 00:00:00+00:00,2,0.26955
2016-07-29 00:00:00+00:00,4,0.25792499999999996
2016-08-01 00:00:00+00:00,3,0.27773333333333333
2016-08-02 00:00:00+00:00,1,0.5574
2016-08-03 00:00:00+00:00,4,0.4404
2016-08-04 00:00:00+00:00,1,0.0
2016-08-05 00:00:00+00:00,3,-0.2049
2016-08-08 00:00:00+00:00,1,0.6369
2016-08-09 00:00:00+00:00,1,0.7964
2016-08-10 00:00:00+00:00,1,0.0
2016-08-11 00:00:00+00:00,1,0.0
2016-08-12 00:00:00+00:00,5,0.45114
2016-08-15 00:00:00+00:00,1,0.0
2016-08-16 00:00:00+00:00,1,0.2023
2016-08-17 00:00:00+00:00,1,0.0
2016-08-19 00:00:00+00:00,3,0.4456333333333333
2016-08-22 00:00:00+00:00,2,0.0
2016-08-23 00:00:00+00:00,1,0.0
2016-08-25 00:00:00+00:00,1,0.0
2016-08-26 00:00:00+00:00,4,0.123475
2016-08-29 00:00:00+00:00,3,0.5302
2016-08-30 00:00:00+00:00,2,0.1909
2016-08-31 00:00:00+00:00,1,-0.7783
2016-09-01 00:00:00+00:00,3,0.13396666666666665
2016-09-02 00:00:00+00:00,5,0.04573999999999999
2016-09-06 00:00:00+00:00,2,0.38585
2016-09-07 00:00:00+00:00,5,0.18717999999999999
2016-09-09 00:00:00+00:00,3,0.23443333333333335
2016-09-12 00:00:00+00:00,2,0.26335
2016-09-13 00:00:00+00:00,2,0.0
2016-09-14 00:00:00+00:00,2,-0.21075
2016-09-15 00:00:00+00:00,2,0.0
2016-09-16 00:00:00+00:00,3,0.2612333333333333
2016-09-19 00:00:00+00:00,1,-0.3182
2016-09-20 00:00:00+00:00,5,-0.008139999999999991
2016-09-22 00:00:00+00:00,5,0.25476
